label,relative_path,source_folder,db_name,image_filename,record_id,roi_id,manual_label,ai_label,ai_model_name,manual_added,image_width_px,image_height_px,roi_start_x,roi_start_y,roi_end_x,roi_end_y
2,class2/record_001597.png,Test_data,Test_data_bulk.db,KY11E06_12_20-22cm_3CMOS_IL18_50ms.tif,1597,1,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,426,255,474,303
2,class2/record_001399.png,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1399,58,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2347,895,2395,943
2,class2/record_001667.png,Test_data,Test_data_bulk.db,KY11E06_13_22-24cm_3CMOS_IL17_50ms.tif,1667,56,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1318,825,1366,873
2,class2/record_002395.png,Test_data,Test_data_bulk.db,SPG_cell_SPG(32)_3CMOS_IL20_50ms_15.tif,2395,79,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2119,167,2167,215
2,class2/record_001639.png,Test_data,Test_data_bulk.db,KY11E06_13_22-24cm_3CMOS_IL17_50ms.tif,1639,28,2,2,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,228,1053,276,1101
3,class3/record_001268.png,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1268,139,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1316,954,1364,1002
3,class3/record_001097.png,Test_data,Test_data_bulk.db,AM_45_74A_1R1_3CMOS_IL18_50ms.tif,1097,29,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,323,1405,371,1453
3,class3/record_001504.png,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1504,163,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,609,1209,657,1257
3,class3/record_001116.png,Test_data,Test_data_bulk.db,AM_46_74A_1R1_3CMOS_IL12_50ms.tif,1116,15,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,464,485,512,533
3,class3/record_000235.png,Test_data,Test_data_bulk.db,1339_No.4_12116_IL20_50ms_4.tif,235,115,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1177,0,1225,48
3,class3/record_001088.png,Test_data,Test_data_bulk.db,AM_45_74A_1R1_3CMOS_IL18_50ms.tif,1088,20,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,152,647,200,695
3,class3/record_001548.png,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1548,207,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1930,898,1978,946
3,class3/record_001136.png,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1136,7,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,993,1241,1041,1289
3,class3/record_002665.png,Test_data,Test_data_bulk.db,U28_1428_A2SH2_10_3CMOS_IL20_50ms_15.tif,2665,1,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1756,1039,1804,1087
3,class3/record_001332.png,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1332,203,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,281,374,329,422
3,class3/record_002676.png,Test_data,Test_data_bulk.db,U28_1428_A2SH2_10_3CMOS_IL20_50ms_20.tif,2676,3,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1508,796,1556,844
3,class3/record_001452.png,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1452,111,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2553,525,2601,573
3,class3/record_002692.png,Test_data,Test_data_bulk.db,U28_1428_A2SH2_10_3CMOS_IL20_50ms_6.tif,2692,1,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1572,0,1620,48
3,class3/record_000871.png,Test_data,Test_data_bulk.db,1339_No.4_12116_IL5_50ms_3.tif,871,79,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,846,1005,894,1053
3,class3/record_001424.png,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1424,83,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,758,78,806,126
3,class3/record_001093.png,Test_data,Test_data_bulk.db,AM_45_74A_1R1_3CMOS_IL18_50ms.tif,1093,25,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,356,1238,404,1286
3,class3/record_001582.png,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1582,241,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1256,1042,1304,1090
3,class3/record_001199.png,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1199,70,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1504,326,1552,374
3,class3/record_001178.png,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1178,49,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1606,228,1654,276
3,class3/record_001362.png,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1362,21,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2832,621,2880,669
3,class3/record_001255.png,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1255,126,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1925,1541,1973,1589
3,class3/record_001677.png,Test_data,Test_data_bulk.db,KY11E06_13_22-24cm_3CMOS_IL17_50ms.tif,1677,66,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,989,0,1037,48
3,class3/record_001524.png,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1524,183,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,642,86,690,134
3,class3/record_001521.png,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1521,180,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,39,1310,87,1358
3,class3/record_001495.png,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1495,154,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2018,35,2066,83
3,class3/record_001571.png,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1571,230,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,319,1203,367,1251
3,class3/record_002645.png,Test_data,Test_data_bulk.db,U28_1428_A2SH2_10_3CMOS_IL20_50ms_10.tif,2645,1,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,79,417,127,465
3,class3/record_000185.png,Test_data,Test_data_bulk.db,1339_No.4_12116_IL20_50ms_4.tif,185,65,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,712,986,760,1034
3,class3/record_001354.png,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1354,13,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1953,0,2001,48
3,class3/record_002650.png,Test_data,Test_data_bulk.db,U28_1428_A2SH2_10_3CMOS_IL20_50ms_11.tif,2650,2,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1009,45,1057,93
3,class3/record_001311.png,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1311,182,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2009,605,2057,653
3,class3/record_002667.png,Test_data,Test_data_bulk.db,U28_1428_A2SH2_10_3CMOS_IL20_50ms_17.tif,2667,1,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,507,242,555,290
3,class3/record_001132.png,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1132,3,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1324,152,1372,200
3,class3/record_002702.png,Test_data,Test_data_bulk.db,U28_1428_A2SH2_10_3CMOS_IL20_50ms_7.tif,2702,3,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,151,1270,199,1318
3,class3/record_001501.png,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1501,160,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1187,912,1235,960
3,class3/record_001221.png,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1221,92,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2404,665,2452,713
3,class3/record_001423.png,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1423,82,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,680,890,728,938
3,class3/record_001194.png,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1194,65,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1044,380,1092,428
3,class3/record_001319.png,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_1.tif,1319,190,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,2672,1555,2720,1603
3,class3/record_001572.png,Test_data,Test_data_bulk.db,EXP385_113_3CMOS_IL5_50ms_10.tif,1572,231,3,3,/Users/gashu/Desktop/AbyssEye/models/MyResNet18_model_best_four_class,0,2880,1800,1349,1232,1397,1280
